PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
510000,3,2.0,321,131,2005.0,5700
600000,3,2.0,316,152,2007.0,8900
1250000,4,3.0,580,118,1990.0,9500
390000,4,2.0,570,183,2014.0,20100
1350000,3,2.0,413,206,1950.0,16300
407000,4,2.0,540,180,1995.0,14500
379000,4,2.0,480,171,2016.0,33100
2075000,4,2.0,830,298,1963.0,9200
545000,4,2.0,749,285,2000.0,26500
700000,5,6.0,710,201,1994.0,9100
500000,4,2.0,704,143,1987.0,21200
448000,4,1.0,729,112,1993.0,10500
558000,4,2.0,643,271,2012.0,19400
850000,3,2.0,415,139,1920.0,13300
870000,4,2.0,367,207,2005.0,9700
1650000,4,2.0,297,282,2004.0,4200
820000,6,4.0,552,213,1972.0,13400
510000,4,2.0,702,195,1987.0,16600
655000,4,2.0,710,210,1987.0,17900
670000,4,4.0,540,248,2012.0,39200
303000,3,1.0,729,94,1970.0,10900
1670000,4,3.0,391,259,2012.0,7000
280000,3,1.0,684,92,1970.0,22300
810000,3,2.0,805,244,2014.0,12700
339000,4,2.0,509,140,1993.0,19600
410000,4,2.0,601,155,2005.0,33100
490000,5,2.0,640,250,2010.0,25600
425000,3,2.0,602,141,2001.0,14800
645000,4,2.0,3011,180,1991.0,21000
690000,4,2.0,712,198,1984.0,22500
320000,3,1.0,1169,83,1975.0,40100
350000,4,2.0,526,134,2001.0,13000
330000,3,2.0,295,126,2014.0,43400
1020000,4,8.0,20100,266,1989.0,27500
627000,5,4.0,740,284,2010.0,54900
1220000,4,4.0,1003,306,1991.0,19800
450000,3,3.0,360,179,2008.0,37000
1195000,4,2.0,796,187,1948.0,4500
425000,3,4.0,490,117,1994.0,13100
400000,4,1.0,493,136,1996.0,12300
260000,3,2.0,870,170,1969.0,24100
1055000,5,3.0,963,376,1989.0,21400
575000,4,2.0,640,249,2008.0,22000
810000,4,2.0,728,273,2009.0,20400
900000,4,1.0,511,147,1934.0,4000
435000,3,2.0,413,136,1975.0,15700
340000,3,3.0,809,100,1967.0,15800
440000,4,2.0,510,244,2014.0,39400
639000,4,2.0,496,257,2014.0,42900
240000,3,1.0,680,80,1989.0,41000
815000,4,3.0,3361,266,2000.0,30000
490000,4,2.0,700,229,1992.0,13000
640000,3,4.0,729,122,1972.0,13000
585000,4,2.0,576,236,2010.0,20400
750000,5,2.0,2883,234,1970.0,18000
620000,5,2.0,746,233,1995.0,16100
380000,3,1.0,679,99,1986.0,18300
620000,4,4.0,232,220,1998.0,4700
950000,4,2.0,528,305,2006.0,33500
510000,4,2.0,553,145,1993.0,27500
1120000,4,2.0,370,297,2008.0,17100
545000,5,2.0,848,199,1998.0,18400
543500,3,1.0,957,98,1977.0,13700
855000,4,2.0,809,184,1971.0,12000
938000,3,1.0,733,286,2014.0,7800
2250000,5,2.0,477,328,2000.0,8000
2400000,6,4.0,1269,260,1953.0,10600
409000,4,3.0,510,125,1995.0,12600
458000,4,1.0,1012,194,1979.0,27700
1850000,4,2.0,602,338,2013.0,15500
750000,5,2.0,553,287,2008.0,28200
470000,4,2.0,600,276,2008.0,54500
337000,2,2.0,846,97,1962.0,17100
415000,3,2.0,782,125,1984.0,16900
670000,4,2.0,521,211,2007.0,36500
520000,5,2.0,729,172,1985.0,13300
350000,4,2.0,910,136,2007.0,22800
519000,3,1.0,810,155,1971.0,9300
420000,3,1.0,515,126,1954.0,8100
435000,3,1.0,1012,120,1974.0,24900
310000,3,1.0,809,113,1972.0,41100
340000,4,2.0,502,154,2014.0,31400
620000,4,2.0,718,147,1988.0,16600
445000,3,3.0,674,124,1984.0,9700
480000,4,2.0,700,173,1992.0,27800
448000,4,2.0,677,150,1993.0,17100
279000,4,2.0,439,140,2008.0,24300
325000,4,1.0,718,123,1980.0,37800
175000,4,2.0,591,184,1999.0,35200
465000,4,2.0,547,200,2010.0,14300
960000,4,2.0,812,199,1975.0,15900
669000,4,2.0,2046,170,1998.0,30200
1110000,5,3.0,837,254,1989.0,10200
410500,3,2.0,806,125,1965.0,11300
650000,4,2.0,647,232,2007.0,24000
550000,3,3.0,809,115,1962.0,6400
315000,5,1.0,570,188,2008.0,35300
1785000,4,2.0,930,330,1988.0,20900
570000,4,2.0,360,230,2009.0,52200
1700000,4,2.0,817,230,1950.0,5400
330000,4,2.0,523,173,2003.0,28500
443000,4,2.0,599,153,1995.0,18000
490000,3,1.0,1011,105,1969.0,23700
315000,3,4.0,426,168,1967.0,24300
752000,4,2.0,732,182,1988.0,12500
160000,4,2.0,49188,299,2006.0,23000
1700000,4,2.0,1116,200,1920.0,4900
715000,4,2.0,14153,216,1984.0,18800
310000,2,1.0,797,100,1965.0,17800
320000,3,4.0,809,131,2000.0,55500
695000,4,3.0,709,180,1993.0,13500
450000,4,2.0,312,142,2014.0,14700
602500,4,2.0,595,214,2005.0,20700
515000,4,2.0,809,228,1989.0,14200
350000,3,2.0,384,172,2006.0,37400
440000,4,2.0,610,148,2003.0,33000
510000,3,1.0,728,115,1967.0,15100
535000,5,2.0,757,201,2003.0,12100
830000,5,2.0,276,267,2008.0,14800
970000,4,2.0,700,295,2000.0,11900
310000,4,2.0,480,174,2004.0,47500
945000,2,1.0,835,185,1956.0,4200
485000,4,2.0,608,203,2006.0,25800
570000,4,2.0,1579,166,1985.0,20000
447500,4,3.0,838,131,1986.0,23900
860000,4,2.0,4336,470,2006.0,28700
714000,5,2.0,735,278,2005.0,18700
390000,4,2.0,549,181,2005.0,40500
470000,4,2.0,592,196,2004.0,25000
519000,4,1.0,708,129,1972.0,13500
310000,3,4.0,769,122,1969.0,33500
575000,3,2.0,350,142,1999.0,25900
555000,4,2.0,576,195,2008.0,18900
760000,3,1.0,743,164,1965.0,11200
485000,4,2.0,654,154,2001.0,21400
381000,3,2.0,703,102,1979.0,12800
295000,3,2.0,701,106,1994.0,33400
705000,4,2.0,464,241,2001.0,27000
640000,4,3.0,4034,203,2004.0,46600
1240000,4,2.0,407,268,2004.0,11700
920000,5,2.0,708,400,1993.0,11800
310000,4,2.0,731,122,1990.0,27300
265000,3,1.0,490,104,2000.0,19900
469000,4,2.0,429,181,2011.0,19000
330000,4,1.0,884,103,1983.0,39700
384000,4,1.0,768,109,1965.0,18200
400000,3,1.0,2001,96,2002.0,30700
1100000,3,3.0,701,137,1970.0,5000
525000,4,2.0,601,246,2001.0,28900
707000,3,1.0,614,126,1934.0,4300
785000,4,1.0,883,187,1982.0,10700
755000,3,2.0,347,169,1998.0,13700
895000,3,2.0,294,138,1910.0,2600
658000,4,3.0,700,147,1987.0,14900
247000,4,3.0,680,92,1989.0,41400
545000,4,2.0,360,247,2014.0,43000
290000,3,2.0,224,113,2013.0,29400
675000,3,2.0,450,263,2004.0,25400
711000,4,2.0,706,172,1988.0,19800
690000,5,2.0,608,248,2011.0,23900
1220000,4,2.0,479,188,1997.0,11900
1150000,5,10.0,16323,257,1990.0,27800
485000,4,2.0,593,188,1999.0,13500
280000,3,1.0,683,107,1981.0,22500
485000,4,2.0,520,235,2014.0,36000
510000,4,3.0,528,169,2003.0,15900
1020000,5,2.0,426,183,1996.0,9900
405000,3,2.0,329,125,2015.0,43500
600000,4,2.0,719,186,1995.0,26100
650000,4,2.0,618,250,2007.0,24100
355000,3,2.0,943,135,1967.0,32800
1275000,4,2.0,924,193,1960.0,4600
550000,4,2.0,540,207,2009.0,19800
435000,3,2.0,403,174,2005.0,25000
1078000,4,2.0,728,290,2007.0,10200
1275000,3,2.0,306,205,1990.0,9500
530000,4,5.0,745,216,1988.0,40700
528000,4,2.0,677,212,2010.0,27600
435000,4,4.0,5356,147,2002.0,12300
595000,4,1.0,723,170,1972.0,20500
1250000,4,2.0,448,237,2013.0,7800
702000,3,2.0,385,170,1997.0,5700
429900,5,2.0,597,292,2002.0,32700
600000,4,2.0,426,226,2000.0,4800
670000,3,2.0,506,118,1925.0,5900
388000,4,2.0,313,131,2005.0,9400
295000,4,2.0,680,140,1996.0,43300
347500,3,2.0,1071,206,1989.0,39300
1025000,3,2.0,255,227,2005.0,3292
430000,4,2.0,474,155,2011.0,21700
760000,4,2.0,649,221,2007.0,27600
510000,4,2.0,532,193,2001.0,26900
1675000,5,2.0,885,322,2001.0,9300
256000,3,4.0,692,127,1974.0,12500
373000,4,4.0,522,154,2005.0,33300
604000,4,2.0,608,214,2008.0,19600
490000,4,1.0,713,167,1972.0,13600
620000,4,3.0,600,227,2005.0,22100
680000,4,2.0,824,119,1984.0,12700
350000,3,3.0,767,145,1978.0,13000
480000,4,2.0,608,250,2010.0,35400
460000,4,2.0,500,140,2009.0,23000
830000,4,2.0,803,223,1994.0,7400
585000,4,2.0,555,220,2012.0,21200
467800,4,2.0,532,201,2005.0,33300
1320000,4,2.0,250,214,2001.0,6400
295000,4,2.0,691,152,1992.0,43200
653000,3,2.0,382,145,2003.0,7200
360000,3,2.0,472,110,2000.0,20700
481000,4,2.0,865,219,1987.0,13000
225000,3,1.0,315,101,1978.0,11300
380000,4,2.0,540,136,2013.0,28300
283000,3,1.0,740,116,1989.0,17200
430000,5,2.0,522,219,2013.0,39200
715000,4,2.0,811,244,2007.0,22700
410000,3,2.0,847,102,1967.0,25400
440000,3,2.0,730,98,1973.0,12200
230000,2,2.0,728,90,1953.0,31300
770000,4,2.0,672,237,2006.0,22000
330000,3,2.0,555,159,2007.0,34100
510000,4,2.0,704,191,2002.0,20400
1100000,4,2.0,718,162,1979.0,5200
475000,4,2.0,510,220,2007.0,22500
530000,4,2.0,925,206,1985.0,13300
542000,3,1.0,442,106,1975.0,14100
1800000,3,2.0,411,360,2002.0,13000
360000,3,2.0,490,100,1995.0,19800
600000,4,2.0,572,232,2007.0,15400
315000,3,2.0,1108,170,1979.0,43300
350000,4,4.0,500,185,2006.0,33600
490000,4,2.0,480,225,2012.0,15800
580000,4,2.0,300,270,2014.0,39100
430000,4,2.0,375,177,2014.0,18100
260000,3,1.0,704,180,1979.0,22900
825000,3,2.0,723,243,2010.0,16400
1510000,5,2.0,947,375,1973.0,9200
325000,3,1.0,810,110,1992.0,55700
485000,5,2.0,820,207,1995.0,55700
499000,4,8.0,1902,177,1983.0,28000
511500,4,2.0,636,235,2006.0,16400
1470000,3,2.0,416,165,1972.0,8500
555000,4,3.0,705,149,1978.0,16300
350000,4,1.0,510,111,1993.0,19700
475000,4,2.0,357,136,2000.0,18700
390000,3,2.0,859,112,1958.0,39900
560000,4,2.0,690,194,1983.0,9600
475000,5,1.0,814,187,1987.0,10500
865000,4,4.0,703,343,1986.0,14000
455000,4,2.0,432,145,2001.0,8800
1517000,4,2.0,1050,313,2002.0,6800
710000,4,2.0,2045,234,1966.0,17400
270000,3,2.0,480,121,1997.0,20400
675000,3,2.0,375,206,2011.0,26600
805000,4,2.0,576,265,2011.0,19800
1100000,4,2.0,612,313,2011.0,28300
588000,4,2.0,487,246,2008.0,20800
385000,3,2.0,300,146,2011.0,35700
530000,3,2.0,936,114,1960.0,15500
367500,3,4.0,1044,135,1972.0,19000
297000,3,2.0,200,108,2015.0,32500
645000,4,1.0,728,135,1984.0,20700
304000,3,1.0,704,145,1988.0,14500
1800000,4,2.0,402,380,2011.0,8800
515000,4,6.0,719,224,2006.0,26100
405000,3,2.0,683,101,1975.0,22500
330000,3,2.0,729,88,1969.0,11400
465000,4,2.0,450,188,2011.0,42400
770000,5,2.0,633,216,1979.0,9800
705000,4,4.0,1082,228,2003.0,20200
419000,5,2.0,605,248,2013.0,50600
555000,4,2.0,1012,235,2007.0,47200
367000,3,3.0,800,93,1979.0,12500
295000,3,2.0,601,126,1996.0,31300
1120000,4,2.0,773,305,1987.0,7500
712000,4,2.0,707,290,1996.0,16300
1965000,5,2.0,809,335,1999.0,6900
298987,4,2.0,505,158,2014.0,28000
840000,4,2.0,700,177,1980.0,14500
610000,3,4.0,1094,131,1992.0,6400
475000,4,2.0,686,154,1995.0,16600
535000,4,2.0,576,228,2009.0,22400
399000,3,5.0,514,90,2002.0,11800
1408000,4,3.0,944,240,1968.0,8900
620000,4,2.0,700,229,2005.0,16300
304000,4,1.0,461,114,2004.0,27800
520000,6,2.0,544,222,2006.0,12500
412000,3,3.0,688,94,1974.0,11100
1250000,4,1.0,938,220,1945.0,3800
600000,4,2.0,605,240,2005.0,26300
280000,3,1.0,711,120,1984.0,18100
600000,4,4.0,640,220,2006.0,18100
1200000,3,2.0,473,124,1949.0,9200
585000,3,1.0,1226,179,1975.0,20100
455000,3,1.0,1648,106,1972.0,30300
516000,4,4.0,701,170,1998.0,28100
748000,4,2.0,725,289,1998.0,26400
460000,3,2.0,1045,111,1974.0,19900
485000,3,2.0,604,226,1997.0,20900
500000,4,5.0,704,218,2001.0,20700
812500,3,2.0,807,142,1965.0,10900
745000,4,2.0,911,273,1982.0,9500
725000,4,3.0,679,270,2003.0,33200
1490000,4,2.0,472,330,2011.0,9100
595000,4,2.0,905,202,1998.0,20700
615000,4,2.0,601,223,2003.0,15300
1300000,4,2.0,683,360,1985.0,18100
554250,4,4.0,752,183,1982.0,14700
390000,4,1.0,350,125,2001.0,11800
830000,3,2.0,592,125,1952.0,4500
361000,4,2.0,599,125,1994.0,34800
582500,4,2.0,715,194,2006.0,22500
370000,4,2.0,526,160,2006.0,52300
275000,3,2.0,237,120,2014.0,23400
445000,3,4.0,644,94,1961.0,7600
880000,4,8.0,4000,251,1988.0,15900
820000,4,3.0,685,232,2004.0,27300
197000,3,1.0,767,132,1977.0,25900
615000,4,2.0,545,191,2002.0,14900
608000,4,2.0,636,181,1999.0,16100
535500,4,1.0,1331,139,1975.0,19000
620000,4,2.0,728,168,1986.0,44400
1475000,4,3.0,712,368,2010.0,16500
617000,3,1.0,398,216,2005.0,6200
580000,4,1.0,704,189,1984.0,21600
520000,4,2.0,445,130,1998.0,9900
1100000,4,2.0,429,120,1920.0,2600
1150000,3,1.0,1225,312,1890.0,15100
1580000,5,6.0,734,452,2012.0,8600
1800000,4,2.0,443,280,2011.0,7100
860000,4,2.0,455,182,1985.0,14900
195000,3,2.0,2024,170,1984.0,26600
647500,4,2.0,727,259,2007.0,20900
555000,4,2.0,552,211,2011.0,12400
395000,4,2.0,600,154,1999.0,32600
450000,4,2.0,514,137,2000.0,14300
317000,3,4.0,559,111,1995.0,11900
492000,4,2.0,587,198,1998.0,11700
230000,4,1.0,541,145,1991.0,13700
610000,4,2.0,777,230,1985.0,19500
455000,4,2.0,500,140,2002.0,20900
355000,4,2.0,500,115,1994.0,19400
970000,4,4.0,750,223,1992.0,9400
456550,3,1.0,699,82,1978.0,23400
885000,3,1.0,893,136,1956.0,7500
550000,3,1.0,180,166,1999.0,32800
485000,4,6.0,693,169,1972.0,11500
700000,4,3.0,865,162,1983.0,6100
630000,4,2.0,2024,165,1959.0,13700
610000,3,3.0,2295,153,1970.0,25200
792500,4,2.0,723,240,1990.0,12100
1220000,4,2.0,322,210,2002.0,6500
340000,3,2.0,243,120,2010.0,24300
750000,4,3.0,5003,245,2010.0,30700
618000,4,2.0,541,232,2003.0,16000
826500,4,2.0,701,231,2003.0,12200
685000,3,2.0,326,178,2012.0,11900
415000,4,2.0,539,121,2009.0,12900
217000,3,2.0,420,155,2015.0,3250
590000,4,2.0,1799,211,1993.0,23000
680000,3,1.0,989,117,1965.0,15300
512500,4,2.0,600,176,2002.0,15100
895000,4,2.0,19999,237,2004.0,36200
835000,4,2.0,512,261,2001.0,6600
650000,4,3.0,1125,210,2000.0,15500
290000,5,2.0,602,201,1995.0,35000
560000,5,2.0,1229,187,1968.0,14900
738000,4,4.0,1518,191,1977.0,19800
319000,4,1.0,680,230,1980.0,17500
260000,3,4.0,711,119,1980.0,33100
710000,4,2.0,728,186,1975.0,10200
1250000,4,6.0,4118,327,1988.0,21000
655000,5,2.0,650,272,2010.0,21300
540000,4,2.0,503,211,2012.0,14100
160000,3,1.0,760,80,1989.0,27200
360000,3,1.0,648,115,1992.0,17800
400000,4,2.0,471,235,2012.0,28300
1370000,4,2.0,851,341,1989.0,20900
870000,4,4.0,5784,372,2003.0,29300
420000,4,2.0,757,161,1968.0,12100
1575000,4,1.0,711,362,2004.0,19900
658000,4,2.0,4580,213,2004.0,47200
1500000,4,4.0,1326,295,1995.0,33000
490000,3,2.0,279,98,1996.0,18200
600000,4,2.0,600,205,2007.0,24400
360000,3,2.0,384,133,2007.0,35300
690000,4,2.0,680,195,1981.0,13600
370000,3,2.0,1894,149,1980.0,32700
1325000,4,2.0,500,323,2003.0,8800
445000,3,3.0,501,106,1992.0,10800
315000,3,1.0,478,97,1994.0,19400
585000,3,1.0,840,119,1973.0,20700
615000,4,2.0,581,307,2007.0,16800
610000,4,2.0,598,244,2003.0,26800
255000,3,1.0,1006,153,1974.0,37900
1170000,3,2.0,355,213,2011.0,7900
630000,4,3.0,721,191,1980.0,12400
1187000,6,3.0,876,523,1988.0,12900
533000,4,1.0,737,172,1977.0,21500
535000,4,2.0,448,156,2000.0,33500
470000,3,3.0,683,150,1972.0,14900
1425000,4,2.0,667,334,1998.0,7800
585000,4,2.0,532,209,2007.0,19500
880000,3,1.0,683,280,1931.0,3700
382000,4,2.0,704,176,1996.0,45100
325000,3,5.0,700,102,1975.0,14300
320000,3,2.0,769,115,1953.0,32100
540000,4,2.0,566,210,2006.0,16300
155000,4,1.0,2191,183,1965.0,22500
1550000,4,2.0,910,200,1978.0,15800
1215000,4,2.0,503,326,2011.0,16100
425000,4,2.0,402,136,2000.0,8600
260000,4,1.0,490,83,2004.0,35100
887500,4,2.0,592,286,2007.0,28200
1490000,4,3.0,791,220,1945.0,6100
440000,4,2.0,325,167,2010.0,19000
290000,4,2.0,728,103,1970.0,31000
590000,4,2.0,562,204,2005.0,16400
263000,3,2.0,340,140,2012.0,33000
494000,4,2.0,405,189,2012.0,26700
351000,4,2.0,569,189,2004.0,41500
645000,4,2.0,507,196,2006.0,15500
312000,3,4.0,730,101,1987.0,19600
675000,4,2.0,2000,244,2003.0,30500
378000,3,2.0,485,130,1992.0,10800
1250000,3,3.0,650,158,1930.0,4300
540000,4,2.0,664,210,2001.0,17700
470000,3,1.0,718,109,1977.0,14800
701000,4,1.0,688,152,1973.0,19300
417000,4,2.0,594,177,1995.0,13300
389000,4,1.0,700,136,1974.0,14300
605000,5,2.0,605,323,2005.0,19700
400000,4,3.0,853,190,1982.0,37700
345000,2,1.0,316,79,1993.0,8800
680000,4,2.0,753,226,1994.0,14000
349000,4,2.0,812,162,1998.0,44200
535000,4,3.0,680,219,2011.0,22500
800000,4,2.0,459,161,1997.0,10800
325000,3,2.0,798,133,1974.0,38400
1040000,4,2.0,542,199,2003.0,9500
710000,4,2.0,680,250,2007.0,52400
415000,2,1.0,788,223,2016.0,8200
374000,4,2.0,552,95,1985.0,11100
90000,2,1.0,1012,88,1969.0,18500
1250000,5,2.0,809,324,1969.0,16700
440000,4,2.0,576,226,2004.0,37100
840000,4,5.0,609,474,2008.0,15400
535000,4,2.0,615,185,1995.0,17100
530000,5,2.0,851,290,2006.0,47200
355000,4,2.0,577,126,2000.0,32700
1100000,5,2.0,823,275,1979.0,11500
440000,3,1.0,702,115,1985.0,17200
335000,3,1.0,255,124,2015.0,26900
205000,3,2.0,269,137,2014.0,22000
490000,4,2.0,603,194,2005.0,14100
345000,4,2.0,553,151,2006.0,23700
570000,5,2.0,683,199,1992.0,25600
520000,4,2.0,651,160,2007.0,19100
944000,4,2.0,730,179,1982.0,13300
480000,4,2.0,605,200,1985.0,14400
590000,4,2.0,450,228,2014.0,39100
768000,4,2.0,761,290,1995.0,17100
360000,3,2.0,274,116,2012.0,31900
1250000,4,2.0,491,177,1936.0,4700
331500,3,1.0,812,131,1970.0,37800
463000,4,1.0,712,190,1975.0,17800
300000,3,1.0,808,119,1972.0,54000
525000,4,2.0,576,204,2005.0,20200
580000,4,2.0,786,212,1996.0,19800
500000,2,1.0,799,100,1965.0,8000
655000,3,2.0,312,174,2002.0,6000
342000,4,1.0,485,151,1998.0,36200
885000,3,2.0,893,171,1998.0,2700
550000,4,1.0,794,156,1991.0,22800
560000,4,1.0,810,205,1986.0,15300
352000,3,4.0,715,180,1975.0,17400
335000,3,1.0,456,118,1994.0,19900
345000,3,4.0,538,250,1991.0,13600
720000,4,2.0,706,140,1935.0,14400
610000,8,10.0,1207,288,1981.0,23300
1677000,5,2.0,975,379,1997.0,9400
850000,4,2.0,809,248,1988.0,20800
1190000,4,2.0,856,243,1994.0,7500
750000,3,2.0,688,127,1959.0,10500
325000,4,2.0,468,150,1998.0,45000
542500,4,4.0,2002,189,1994.0,34100
810000,3,2.0,1217,230,2002.0,19000
480000,4,2.0,659,240,2002.0,20500
310000,3,1.0,582,135,1992.0,34900
270000,3,2.0,380,118,2010.0,28200
540000,4,2.0,743,221,1988.0,22900
400000,3,2.0,17081,101,2011.0,26500
1480000,4,2.0,400,327,2014.0,6800
1420000,4,4.0,551,282,2001.0,17700
390000,4,1.0,683,162,1977.0,40800
600000,4,7.0,624,126,1977.0,9500
351000,3,2.0,743,86,1985.0,12000
485000,4,2.0,726,129,1999.0,12800
1200000,4,2.0,503,267,2008.0,10800
540000,4,2.0,681,180,1992.0,10200
404500,3,1.0,1196,156,1971.0,27200
1400000,4,2.0,2177,327,1997.0,11100
478000,4,2.0,365,131,1999.0,16400
337500,4,2.0,637,172,2003.0,31000
652000,4,2.0,743,206,1989.0,24000
790000,4,1.0,4311,240,2010.0,30800
555000,4,2.0,544,221,2015.0,43400
615000,4,2.0,679,229,2003.0,15500
387000,3,2.0,528,120,1999.0,20100
1265000,4,2.0,819,274,1960.0,10800
835000,5,2.0,720,254,1994.0,19600
500000,5,2.0,2739,191,1950.0,26000
350000,4,1.0,606,111,2006.0,28900
585000,4,2.0,695,240,1998.0,32400
290000,4,2.0,760,133,1989.0,42500
479000,5,2.0,730,186,1992.0,10500
550000,4,2.0,566,184,2006.0,17300
340000,4,2.0,736,165,1994.0,43500
295000,4,1.0,521,120,1993.0,43900
215000,4,2.0,441,164,2014.0,24200
420000,4,2.0,590,145,1992.0,18200
400000,4,2.0,726,207,1998.0,43000
1590000,5,2.0,720,566,1998.0,20300
1250000,4,2.0,545,232,2008.0,12000
735000,4,2.0,485,216,2014.0,12900
360000,3,1.0,2149,101,1987.0,30100
400000,4,2.0,536,167,2006.0,34000
1080000,4,2.0,786,226,2000.0,10000
510000,4,2.0,544,186,2006.0,52200
358000,3,1.0,612,141,1988.0,34600
337500,3,1.0,746,105,1978.0,13600
1200000,4,2.0,809,270,1974.0,12600
446000,3,2.0,628,108,2008.0,24500
390000,3,2.0,445,145,2012.0,34700
570500,4,2.0,730,152,1991.0,26300
420000,3,2.0,24271,121,2010.0,24200
1800000,5,2.0,829,320,2009.0,5900
1025000,5,3.0,465,250,1982.0,4800
615000,4,3.0,710,276,2007.0,43000
372500,3,2.0,225,114,2013.0,21700
900000,4,2.0,282,274,2007.0,32500
710000,4,2.0,2174,325,2013.0,55200
665000,4,2.0,709,181,1985.0,22300
350000,4,2.0,454,190,2015.0,43400
540000,4,2.0,700,178,1988.0,21400
325473,4,2.0,390,145,2008.0,35000
570000,3,4.0,458,185,2013.0,12800
470000,3,2.0,525,143,2003.0,13100
1650000,4,2.0,1063,243,1960.0,12000
465000,4,2.0,714,173,2002.0,45200
405000,3,2.0,279,122,2014.0,16900
775000,4,3.0,813,136,1967.0,4000
1275000,4,2.0,2023,258,1947.0,20600
1069000,3,2.0,224,182,2011.0,7100
650000,4,6.0,4000,252,1991.0,25200
650000,4,2.0,564,233,2011.0,15300
315000,4,2.0,432,142,2008.0,31900
445000,4,2.0,613,180,1993.0,33000
755000,3,2.0,843,134,1950.0,4400
1450000,5,3.0,1071,382,2007.0,20800
453000,4,2.0,537,143,2000.0,20100
460000,3,2.0,908,119,1988.0,19000
340000,3,2.0,239,112,2014.0,31300
870000,4,4.0,486,214,2006.0,7400
620000,4,2.0,559,236,2008.0,23500
813500,4,2.0,614,251,1990.0,24600
430000,3,2.0,700,110,1988.0,21500
632500,4,2.0,2926,220,1997.0,30900
630000,4,2.0,791,244,2009.0,22100
1030000,4,2.0,60007,190,1995.0,24200
1100000,4,2.0,1119,341,1990.0,21000
890000,6,2.0,391,371,2009.0,27000
720000,4,1.0,684,123,1955.0,9700
670000,4,2.0,4224,186,1988.0,23600
319000,3,2.0,809,93,1974.0,20700
385000,3,3.0,571,120,1994.0,10900
255000,3,2.0,701,115,1980.0,17600
513000,4,2.0,644,224,1995.0,16700
790000,3,1.0,752,223,1986.0,16700
270000,3,1.0,484,103,2000.0,28600
1277000,3,2.0,685,184,1979.0,11700
255000,3,1.0,700,106,1985.0,42200
185000,4,2.0,478,182,2014.0,26300
320000,4,2.0,2034,210,1993.0,27300
950000,3,2.0,300,276,2002.0,5700
720000,4,4.0,863,268,1990.0,25400
830000,3,2.0,283,219,2000.0,5000
385000,3,1.0,1023,90,1972.0,13900
540000,5,7.0,730,230,1989.0,13900
527500,3,3.0,2056,129,1974.0,20500
550000,4,2.0,735,201,1999.0,33000
495000,3,2.0,632,161,2003.0,16100
510000,3,1.0,713,115,1975.0,11700
437500,4,3.0,763,184,1977.0,14500
195000,3,2.0,348,166,2010.0,22100
750000,2,2.0,521,95,1930.0,4400
495000,4,1.0,519,114,1993.0,8600
290000,3,2.0,385,93,1972.0,11900
237000,3,1.0,510,73,2003.0,46700
615000,4,2.0,555,213,2014.0,18700
485000,3,1.0,1020,147,1969.0,18800
562500,4,2.0,837,190,2003.0,13900
727500,4,2.0,3069,214,2009.0,30300
1165000,4,4.0,455,286,2005.0,8100
400000,4,2.0,457,139,2010.0,14700
544000,4,2.0,545,184,2008.0,12800
522000,3,2.0,583,123,1950.0,7200
389000,3,2.0,384,164,2006.0,36700
1200000,4,4.0,492,290,2005.0,5500
950000,4,2.0,504,235,2004.0,7700
109950,5,2.0,23981,294,2007.0,29500
509000,4,2.0,536,203,2004.0,23400
385000,3,2.0,357,126,1998.0,11400
630000,4,2.0,435,360,2008.0,31600
700000,4,2.0,648,229,1995.0,26400
525000,4,2.0,714,279,1995.0,51100
1100000,4,2.0,522,286,2006.0,11200
2325000,5,4.0,1011,236,1979.0,9400
390000,2,1.0,728,109,1970.0,11600
340000,3,1.0,220,85,1987.0,22100
635000,5,2.0,647,291,2007.0,36700
575000,4,6.0,575,144,1996.0,13500
893000,4,2.0,735,232,1985.0,21200
472000,4,2.0,576,169,2012.0,22300
728800,5,2.0,735,250,1989.0,13600
1530000,3,4.0,562,281,2011.0,7100
425000,4,2.0,387,156,2013.0,43500
1205000,4,2.0,592,280,2006.0,8400
580000,4,2.0,612,297,2010.0,23600
385000,3,4.0,578,116,1994.0,20600
810000,4,2.0,725,160,1979.0,15500
482000,3,1.0,739,127,1977.0,22100
400000,5,2.0,685,167,1971.0,13500
305000,3,3.0,425,105,1998.0,35900
540000,5,2.0,593,216,2012.0,19300
370000,4,2.0,685,136,1985.0,22500
430000,4,2.0,544,167,2005.0,12800
770000,4,4.0,558,254,2009.0,19800
380000,4,2.0,350,127,1999.0,11100
340000,3,2.0,417,123,2012.0,28000
442000,4,4.0,712,104,1984.0,13000
475000,4,2.0,749,186,1992.0,14300
486500,4,2.0,560,157,1998.0,27500
955000,4,2.0,758,322,2006.0,25400
560000,3,2.0,842,131,1991.0,24900
320000,4,2.0,300,122,2011.0,31600
327500,3,1.0,713,80,1987.0,17400
485000,4,2.0,609,158,2001.0,13200
2000000,3,1.0,4047,196,2005.0,16500
575000,3,3.0,1546,129,1984.0,27600
610000,4,2.0,25191,191,1990.0,38900
720000,4,2.0,738,211,1994.0,17300
710000,4,2.0,698,222,1991.0,10200
370000,3,2.0,700,121,1990.0,11900
610000,4,1.0,2726,140,1961.0,14200
412500,3,2.0,796,143,1966.0,11600
