PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
605000,4,2,581,228,2010,27500
2175000,5,2,875,464,2011,6100
718000,4,3,440,149,1960,10200
800000,4,4,1865,233,1995,11800
192000,4,,399,176,2016,26200
570000,4,2,702,191,1996,16700
560000,4,2,544,181,2000,23100
425000,5,7,40059,283,2008,21600
1320000,3,,729,275,1973,12200
181000,4,2,44066,235,2006,38900
705000,4,7,2132,170,1989,25500
370000,3,2,336,137,2010,35600
1321000,4,3,506,185,2011,5700
1500000,5,4,758,339,1922,3000
860000,5,,119391,250,1988,45000
1360000,4,2,331,304,2000,4000
348000,4,2,600,180,,46300
855000,3,2,376,103,1950,4500
880000,4,2,661,279,2015,9600
925000,4,2,809,210,1973,5100
1360000,4,4,1041,195,1950,5600
630000,3,,273,200,1995,24900
660000,3,2,293,131,1930,4300
300000,3,2,730,93,1974,17600
330000,3,3,1518,137,1950,40500
875000,2,2,304,130,1920,2900
2133300,4,2,1012,403,,8000
655000,4,2,9733,134,1980,33000
385000,4,1,982,125,,56100
640000,4,4,4076,218,1979,30100
195000,2,2,3797,242,2015,20200
95000,4,,10001,217,1997,25100
380000,4,1,702,133,1985,17200
490000,4,3,1999,171,1970,31500
1465000,3,2,454,264,2015,8300
1500000,1,2,580,240,2013,13300
871000,3,2,508,168,2003,10000
330000,3,2,224,81,1993,6800
950500,4,,23148,145,1978,19200
620000,4,2,1669,260,1986,27500
460000,3,2,671,181,1998,19800
615000,4,2,422,200,,6400
457000,3,1,342,90,1953,12200
362500,4,2,375,147,2014,38600
820000,5,2,63597,282,1990,27700
240000,2,1,728,103,1953,31800
1550000,3,2,914,138,1934,5900
910000,5,3,966,244,1970,10200
1350000,4,2,490,232,1936,4200
290000,4,1,341,123,2009,33200
600000,4,4,591,260,2008,8700
329000,4,2,524,196,2009,33400
660000,4,2,1923,250,1996,18400
701000,4,2,12311,236,2016,55000
1050000,4,1,1814,40,,16800
1650000,5,2,3961,335,1929,18100
780000,3,2,767,126,1970,9600
1700000,4,2,866,178,1962,7700
1830000,3,2,1034,160,1956,7000
496000,5,2,630,201,2003,19800
495000,4,2,666,91,1973,12700
1050000,2,,1011,101,1934,10700
715000,4,2,538,161,1963,15300
878000,4,1,509,134,1920,14100
850000,3,1,387,132,1958,10700
427000,3,2,1029,130,1950,13100
427100,3,4,784,127,1936,7300
470000,3,2,770,89,1950,8800
497000,4,2,773,145,1977,14700
350000,3,1,700,127,1989,13800
420000,3,2,309,108,2007,19200
400000,3,1,880,136,1970,25900
500000,5,4,809,270,1996,55500
1340000,5,2,875,249,1932,10900
325000,3,2,384,165,2007,21600
408000,4,1,578,112,1996,15100
950000,4,2,285,190,2015,19000
570000,4,2,600,200,2000,26700
430000,4,2,602,184,2002,27200
480000,4,2,520,202,2000,19200
540000,4,2,678,291,,14700
405000,4,2,464,157,2008,32400
240000,3,1,688,90,1985,23200
950000,3,8,863,174,1950,7700
695000,2,2,766,106,1945,5100
550000,4,2,613,237,2004,20100
1400000,4,2,719,260,1996,17800
1435000,5,2,607,230,1900,15200
440000,3,2,350,145,2009,22000
740000,4,2,5571,206,1963,19100
780000,3,2,463,176,,10100
630000,3,3,457,103,1974,12800
579000,3,2,849,124,2016,18700
295000,4,2,683,122,1984,37700
650000,2,,12136,130,1952,24300
992000,4,4,4688,324,,24700
745000,5,2,551,188,2002,6600
285000,4,2,700,141,1996,32900
422000,3,1,685,100,1979,20500
600000,4,2,704,224,2002,20300
547000,4,2,510,241,2002,8500
460000,3,2,29398,140,1950,41200
178000,3,2,19998,135,1995,34300
750000,4,2,13505,269,1990,30000
390000,3,1,876,119,2005,47200
670000,5,8,92577,258,,34700
700000,6,5,20042,283,1999,42900
307000,2,,4902,94,1959,32200
750000,4,3,20234,268,2003,34800
444000,4,4,19996,151,1989,34800
850000,4,16,6475,243,1988,29700
1195000,4,2,34109,250,1990,25900
442500,3,1,1011,120,,41500
275000,3,1,508,112,1971,11500
540000,4,2,536,158,2002,14900
750000,3,4,449,133,1950,7800
670000,3,1,511,85,1976,9700
1175000,5,2,576,258,2012,9000
770000,5,2,559,200,2000,5200
206500,2,1,1012,78,1972,11500
720000,3,2,389,151,1999,8600
1200000,4,,10007,234,2001,27800
780000,4,2,700,196,1992,11800
760000,4,2,1206,438,2012,44100
1300000,5,3,1002,270,1965,4300
460000,4,2,607,164,2003,13800
550000,4,2,700,189,2012,14300
680000,4,2,630,256,2010,20900
1025000,3,,289,203,2007,3600
650000,4,2,633,317,2005,28100
1200000,4,,720,327,1998,20400
135000,2,2,4043,144,1967,26100
250000,3,2,775,87,1977,33200
202000,3,2,685,108,1979,39400
900000,4,6,20445,307,2004,50100
850000,4,1,886,366,1955,9700
370000,2,1,631,191,2000,45900
585000,4,2,614,170,2003,28200
1160000,4,2,506,181,1995,13200
485000,4,2,350,154,2009,16600
355000,3,2,699,96,1977,13000
1925000,4,2,1012,286,1950,6300
318000,4,2,592,150,2002,35500
1250000,4,2,623,235,1945,4200
320000,3,1,684,110,1988,16200
530000,4,3,665,260,2005,16100
460000,3,2,709,143,1972,12200
185000,4,2,20715,205,2003,42000
975000,3,1,995,136,1967,9800
398000,4,2,666,148,2003,17600
420000,4,3,745,112,1979,11900
165000,3,,697,98,1985,25000
543000,3,2,423,146,1936,5200
531000,4,1,809,126,1968,23700
420000,3,2,1015,269,1965,8400
459000,4,2,529,132,1999,17200
550000,3,,692,161,1973,13900
300000,3,2,310,129,2012,38800
1200000,4,2,25235,280,2007,25100
640000,3,1,578,75,1987,11500
420000,4,4,1869,124,,27700
1335000,3,2,1214,182,1963,8800
840000,4,2,497,201,2001,6700
620000,3,2,1829,140,,29600
530000,5,2,687,250,1988,14100
500000,4,2,527,157,1996,20400
395000,4,2,11391,242,2008,25500
496000,4,2,576,190,2000,20200
210000,3,2,399,178,2015,26200
685000,3,1,769,146,1966,5800
420000,3,1,510,135,,14700
480000,4,2,650,166,,27900
475000,3,2,691,125,1985,16400
1100000,4,2,451,243,2001,13600
1050000,3,1,457,134,,3600
420000,2,1,2090,143,1939,20100
575000,4,2,773,200,1989,26500
395000,4,2,420,164,2013,39700
395000,4,2,335,162,2010,35600
1460000,3,2,222,213,2014,3200
720000,3,1,761,150,1970,15000
655000,5,2,769,226,1999,51300
380000,4,2,546,191,,32700
520000,3,4,494,130,2010,8500
859000,3,2,312,130,1920,1800
412500,3,2,703,96,,17300
1125000,4,2,20235,280,1995,28600
1700000,4,2,718,315,1998,7700
750000,3,1,746,112,1955,5100
890000,5,4,19995,280,1990,31200
850000,4,2,19998,250,1995,29100
1100000,4,1,852,215,1950,10100
170000,4,2,10138,221,2001,19200
373000,3,2,1010,140,1994,10700
312500,3,2,683,98,1976,12400
740000,5,2,20038,252,2009,27900
330000,3,1,729,90,1973,17700
394000,3,2,363,166,2014,15100
535000,4,3,581,92,1977,6500
578000,4,2,9392,218,1985,33100
1155000,4,2,1012,212,2009,7700
650000,4,2,677,201,,36600
365000,4,2,600,212,2002,46400
430000,2,1,156,114,1994,21200
283000,4,1,20900,137,1981,32600
570000,3,1,2025,134,1965,20300
830000,5,2,24328,331,1971,32300
420000,3,1,2009,112,1973,20500
475000,3,3,383,120,2001,6900
649000,3,2,318,137,2010,10400
590000,4,2,415,250,,14300
487000,4,2,1610,137,1986,27500
350000,3,2,233,122,2014,31400
806000,3,1,508,101,1965,13200
980000,4,2,1010,259,2001,24500
1200000,4,4,20230,204,2010,35200
355000,4,2,369,160,2013,38600
435000,4,2,686,164,1977,13000
300000,3,2,688,160,1976,19700
420000,3,2,506,129,1993,10500
441500,2,2,810,95,1962,8500
362500,3,1,760,83,1976,12400
360000,4,2,524,142,2011,33400
473000,4,2,616,208,2010,20000
580000,4,2,3500,175,1964,21200
385000,4,2,621,130,1992,17700
1990000,6,2,852,186,1964,7700
582000,4,2,866,185,1974,13600
620000,3,2,394,137,1950,5500
1000000,3,2,509,191,1920,13800
580000,4,1,714,175,1971,11700
675000,4,4,1863,175,1976,11800
405000,5,1,743,182,1988,21400
950000,2,1,1012,432,2014,4800
643000,3,2,373,180,1995,6400
453000,3,2,538,141,2002,12900
1185000,4,8,20014,238,1992,18100
640000,3,2,516,108,1952,10800
940000,4,2,1902,295,2003,17300
900000,4,4,427,248,2005,10900
579000,3,1,1021,110,1948,16100
830000,5,5,7222,360,1994,21400
1415000,3,2,456,135,1939,9900
515000,3,,368,176,,37200
360000,2,1,963,90,,12100
965000,4,3,533,315,2005,33900
320000,3,2,545,122,2001,17500
389000,3,2,746,114,1995,34600
456420,3,1,703,138,,12200
365000,3,1,702,92,1986,13400
161000,3,,325,160,2015,26200
690000,2,1,22235,104,1940,22300
1330000,4,2,360,205,2008,2900
500000,3,2,805,116,2011,16700
740000,3,,450,207,2015,27400
695000,4,2,491,184,1998,10700
394000,4,2,580,194,2006,40600
510500,3,2,361,189,,6600
445000,3,1,238,102,,20800
910000,5,2,589,373,2011,37400
630000,4,2,764,331,2004,20100
1100000,4,3,509,195,1987,13900
910000,4,4,858,168,1953,14400
555000,3,5,873,171,,5400
370000,3,2,350,179,2010,22000
385000,4,2,613,151,2002,27100
842000,4,2,444,157,,10000
367000,4,1,524,134,1995,19800
700000,2,1,508,180,1900,12600
1286000,4,2,572,307,1917,4300
239500,3,1,777,170,1992,27500
286000,3,1,683,128,1984,37700
1035000,4,2,567,275,2014,27700
82000,4,2,20023,256,1990,27900
740000,4,2,554,211,2002,6600
800000,4,5,1051,229,2015,30000
338000,3,2,328,145,2015,17200
865000,3,,561,165,1952,5000
240000,4,3,21223,300,,59400
449000,3,2,2008,128,1980,34200
975000,4,4,21360,202,1998,26200
520000,4,2,1381,170,1978,18800
687500,3,2,36487,150,1987,25400
110000,4,2,215634,185,1993,45600
1100000,4,2,41251,164,1970,26000
777500,3,2,668,143,,1600
840000,3,2,742,149,,7500
611000,3,2,1012,132,1994,9900
1250000,3,2,233,210,,2700
530000,3,1,382,116,1995,10400
336000,3,,179,98,2006,5800
369000,4,2,375,139,,52700
731000,2,,30605,119,1950,19000
572500,4,4,607,184,2004,13800
715000,4,2,700,192,1988,13900
1180000,3,50,22367,257,1990,22600
370000,3,3,974,93,1975,33200
563200,4,7,626,201,,28200
310000,4,1,576,141,2007,27900
620000,3,2,512,124,1955,15000
940000,2,,510,200,2006,4600
1300000,3,2,941,166,1955,9200
1200000,3,2,653,170,,4500
675000,1,1,21010,60,1950,49500
400000,3,1,548,106,1993,17000
1600000,3,4,881,195,1935,3500
1490000,3,1,454,322,1953,7500
430000,4,2,683,164,1984,40500
642500,4,2,741,192,1968,7500
842000,3,2,393,183,1993,3600
720000,4,6,405,175,2007,4600
419000,3,1,1012,109,1965,18600
430000,5,,38721,245,1986,28200
600000,3,1,511,150,1900,12400
545000,4,2,558,194,2010,28800
518000,2,,2853,100,2000,17700
1275000,5,3,900,384,2002,6700
1125000,4,,508,207,2003,10000
850000,3,1,506,129,1956,13200
550000,4,2,735,170,1980,12200
530000,4,2,651,210,2004,14000
198000,4,2,399,176,2016,26200
205000,4,2,578,105,2000,18200
548000,3,1,720,97,1985,15000
259000,3,2,279,129,2005,46200
230000,4,,10004,305,2005,18300
1475000,3,2,309,204,2003,10100
220000,4,2,507,175,1999,12000
1150000,4,2,729,172,1973,12200
435000,4,,661,260,,14800
1439000,4,6,991,142,1952,10900
190000,3,2,20689,115,1960,59800
622500,4,2,265,229,2012,6100
1500000,2,,720,241,1952,5400
355000,3,2,702,149,1981,39900
1170000,4,2,478,233,1999,9600
486500,3,2,686,125,,5500
512000,4,4,466,187,2000,6400
650000,4,2,727,203,1990,18600
1340000,4,4,849,298,1987,9500
315000,3,1,729,92,1974,17700
1135000,5,2,13959,311,1970,15400
1100000,3,1,454,98,1925,11400
607500,5,4,593,130,1987,6500
1470000,5,2,771,439,2000,7600
571680,4,2,374,135,1960,9000
475000,3,1,765,74,1964,6900
274000,2,1,1668,72,1930,40100
399000,4,2,20052,257,2013,39400
105000,2,,20005,325,2009,26200
320000,1,2,2125,239,2006,20700
1170000,4,2,413,211,2014,7100
780000,4,2,463,306,2006,11000
840000,4,2,506,181,1998,6800
515000,3,2,1025,100,1975,12400
950000,4,2,546,244,2000,9500
702500,4,2,351,270,2006,25300
740000,4,2,575,181,2000,10100
835000,4,2,587,159,2017,15400
463000,2,2,1014,80,1990,3800
420000,3,1,210,98,1994,5800
1155000,4,3,942,380,1990,21400
775000,2,1,388,150,1900,15900
540000,2,2,675,85,1940,5600
579000,4,2,646,254,2003,47500
870000,4,4,506,179,1924,5600
467500,3,2,710,132,1992,10500
650000,3,1,684,175,,12100
235000,3,3,819,85,1963,31800
2400000,3,,306500,82,1930,30700
443000,3,,963,130,1991,12000
680250,5,4,945,167,1962,8500
490888,4,2,457,162,2009,15900
755000,4,4,445,259,2009,8600
515000,3,2,715,154,1975,15200
882000,4,2,20095,243,,35000
305000,4,,450,106,2006,35300
630000,4,2,516,197,2014,20200
590000,2,1,173,87,1919,14200
300000,4,1,446,110,1990,21400
1300000,4,2,454,226,2003,10000
1580000,4,1,464,172,1926,4800
540000,4,2,578,201,1999,21300
1075000,3,5,1012,181,1935,13200
740000,5,10,2021,270,1974,18200
285000,3,2,680,116,1995,41100
386500,4,2,521,160,2006,35400
825000,3,,427,200,2003,10900
1300000,5,8,400,249,1986,16100
328000,4,3,841,106,1970,12800
885000,3,,442,173,2003,7600
873000,5,2,726,230,1985,12300
321500,3,5,704,116,1988,13700
1470000,4,2,20019,269,1990,19400
310000,4,2,20246,251,1992,39200
757500,3,1,1012,124,1954,5800
635000,4,2,684,231,1999,19300
920000,3,2,633,280,2012,23900
841500,5,3,518,300,1910,6100
497500,4,1,742,170,1992,16600
485000,4,2,593,184,1998,14400
385000,4,2,599,220,2003,46300
770000,3,2,220,172,2009,9800
420000,3,2,1121,175,1914,15100
259000,3,1,770,110,1970,31800
250000,2,2,912,58,1987,39500
565000,4,,705,231,,14700
285000,3,2,240,137,2011,36500
700000,4,2,526,140,2000,4700
820000,3,2,740,219,2004,20200
1100000,4,,699,287,1977,13600
1035000,4,2,640,306,2004,27000
990000,4,2,239,197,1998,1900
1615000,3,,647,288,1913,3200
375000,4,2,734,103,1970,12300
688000,3,2,430,122,1950,12600
508000,4,2,703,220,1996,16400
633000,4,2,799,203,1989,19200
310000,4,2,400,150,2015,33100
700000,4,2,559,223,2005,6500
520000,4,2,330,263,,40200
925000,3,2,486,149,1930,9700
578000,4,2,670,256,,22400
445000,4,4,680,130,1994,13000
300000,2,1,113,83,2012,19300
232500,3,2,28135,88,2014,15500
985000,5,2,69794,238,1981,33300
435000,3,1,4970,132,1974,32200
540000,3,,4241,139,1974,27200
680000,4,6,19994,207,1985,34900
695000,4,2,14428,200,1990,26400
567000,3,2,2527,167,1975,24300
100000,4,2,18368,192,2003,24100
610000,3,3,462,103,1983,14900
495000,4,4,519,247,2007,10700
700000,4,2,443,187,2003,6500
895000,4,,524,172,,9900
1375000,3,2,306,236,2012,3300
700000,4,2,715,293,1997,19900
730000,4,2,540,238,2014,15100
107500,4,2,601,161,,27500
920000,4,2,431,161,1952,6000
457000,4,2,390,179,2011,19100
910000,5,,598,234,2003,5500
413000,3,2,378,175,2004,21700
1450000,4,2,1092,341,1996,7300
495000,4,3,611,220,,54300
447000,4,2,703,146,1991,10900
345000,4,2,5482,251,,34300
930000,4,2,803,330,1997,9700
240000,4,2,683,146,1985,39400
760000,3,1,715,143,,3600
385000,3,1,690,100,,19800
700000,4,2,20221,169,1989,23800
880000,3,3,769,128,1949,4300
400000,4,2,961,135,2000,18300
390000,3,,433,131,2002,10100
975000,5,2,769,269,1972,11700
421500,4,2,520,210,,26100
920000,2,1,622,130,1945,4200
1065000,4,2,445,160,1925,4300
677000,4,,576,238,2015,21600
1000000,4,1,739,165,,14800
450000,3,1,705,116,,18500
890000,6,2,602,370,,15900
420000,4,,764,144,1985,14800
440000,4,2,617,230,2001,6700
322000,4,2,603,226,2015,19800
1185000,4,2,560,193,1940,3000
185000,3,,399,170,2015,26200
285000,3,3,733,121,1977,11400
515000,3,,31313,200,1984,22500
408000,4,1,350,120,1997,8300
1010000,4,2,38800,294,,22000
739888,4,2,355,155,1970,10900
1230000,4,,20013,355,1994,24500
350000,3,1,737,99,1989,12900
405000,4,2,4253,162,1978,25500
370000,4,2,568,145,,34500
640000,4,2,477,167,1986,24400
610000,5,2,724,277,2005,16200
495000,4,2,540,190,2006,19000
730000,4,2,873,267,1992,25300
415000,4,2,436,161,2004,12600
850000,3,2,580,185,1954,10100
448000,3,2,312,126,2012,18600
875000,3,2,310,200,2006,3800
2150000,5,2,1012,270,1950,8000
1450000,5,5,30376,295,1994,18600
515000,4,2,4262,219,1993,24600
690000,5,2,8821,277,,33200
1615000,5,3,712,415,,7600
512000,4,2,619,221,2006,21200
960000,4,2,529,194,1998,9700
227500,3,2,184,87,2014,15500
295000,2,1,1620,92,1950,20700
660000,4,2,1323,256,1970,18800
660000,4,2,19994,204,1983,34900
1017000,3,2,936,153,1972,7500
719000,4,2,350,200,2001,10400
1100000,4,2,819,182,1972,11000
745000,4,2,931,144,,12200
779000,4,2,452,184,,11900
700000,2,1,1042,111,1985,15800
880000,4,2,367,248,2006,9800
550000,4,2,2000,188,,32900
873000,4,2,455,177,2002,6300
569000,4,2,497,156,2001,15100
450000,3,2,321,190,,14400
380000,4,2,451,147,2001,28200
795000,4,2,671,157,1987,10600
525000,4,4,732,272,,10900
780000,4,2,405,260,2010,9700
530000,4,1,958,115,1989,11200
1448888,3,2,414,153,1986,8100
650000,3,1,546,145,1981,10200
1040000,4,2,933,219,2015,7200
450000,3,2,658,135,,11200
1490000,3,2,170,134,1995,10800
350000,3,1,962,95,1990,27100
1740000,5,2,514,336,2012,8700
590000,3,1,359,131,1993,6300
860000,3,2,477,154,1993,7600
695000,3,2,482,210,2004,10900
915000,4,2,411,161,1958,6900
1210000,3,3,491,267,1999,8700
1400000,4,2,455,228,2010,14900
1130000,4,2,429,248,2012,10000
680000,4,5,591,175,2004,11100
340000,3,2,247,112,2012,11200
975000,4,2,449,232,1990,15600
990000,4,2,734,220,2006,10300
332000,2,1,1080,82,1976,15400
822000,4,4,667,197,1999,9500
637500,4,2,2374,166,1983,21800
1100000,3,2,465,247,2009,21800
760000,3,2,308,120,1996,5000
840050,4,2,410,197,2015,7500
640000,4,1,852,125,1990,4900
640000,3,2,532,146,1987,11400
545000,3,2,1115,225,2000,48900
445000,3,2,576,135,2004,14300
408000,3,1,1267,96,1978,12200
723000,3,2,582,183,2002,10700
430000,3,,264,115,1989,11000
365000,3,1,255,115,2010,20900
836000,3,,480,146,2003,7700
420000,2,3,1250,74,1981,10400
367500,3,2,291,127,2003,7800
560000,3,1,388,120,1979,11700
980000,4,5,472,170,1999,7800
1000000,4,4,616,220,2000,9100
550000,4,2,309,177,2014,7600
575000,3,5,1124,170,2002,14200
562000,3,1,1449,130,,10800
405000,3,1,588,106,1993,16200
359000,3,2,575,90,1986,18200
415000,3,2,292,184,,14400
387000,3,2,573,110,2010,24400
700000,3,2,608,145,1993,9800
549000,3,1,420,104,1990,10400
778000,4,2,320,267,2001,5100
237500,3,1,831,87,,11100
396000,3,2,286,120,2012,14900
405000,3,2,281,113,2007,8100
1405000,3,2,556,267,2007,7200
1875000,5,2,1090,260,1978,10600
235000,3,1,457,85,1988,40700
279000,3,1,1146,95,1989,16600
435000,3,2,1466,102,1977,14100
320000,3,2,1036,99,1988,19400
525000,3,2,288,162,1986,14500
1925000,4,2,512,341,2005,7900
850000,3,2,439,129,1997,6800
402000,2,2,1250,74,1981,10400
825000,3,2,994,152,1990,17600
955000,3,3,425,162,1986,8300
435000,3,2,1099,95,,15900
440000,3,2,277,152,2009,13300
438500,3,2,807,145,2012,9400
530000,3,2,260,118,2008,11400
494000,4,,311,141,2014,11100
487500,3,2,261,134,2002,5400
475000,3,2,305,186,2005,5800
535000,3,2,561,188,2004,22900
440000,3,2,702,184,1984,41900
785000,4,4,871,212,1980,12900
417000,3,3,773,250,1995,19900
691000,4,2,691,245,2000,36100
1365000,4,2,827,325,1998,20200
2350000,3,3,451,352,,15200
665000,4,2,788,182,1982,16800
491000,4,2,447,181,2012,14200
270000,4,2,586,102,1993,34800
595000,4,4,914,245,,41100
320000,4,2,560,158,2003,45600
347000,3,1,776,95,1970,17900
850000,5,2,900,307,1993,12400
1244000,4,2,830,188,1965,6900
180000,3,1,433,119,1992,19500
507500,5,2,708,280,2007,21800
531000,4,2,562,204,2006,15700
440000,3,1,873,115,1970,20300
345000,3,2,225,104,2014,31600
510000,4,3,677,215,2006,51900
245000,4,1,821,151,1993,18500
458000,3,4,300,141,,26500
400000,4,2,378,154,2014,43400
403000,4,2,423,140,2010,19500
480000,4,2,572,230,2006,26700
414000,4,2,710,185,1998,24000
440000,3,2,495,124,2002,21400
680000,4,,968,264,1983,13400
440000,4,2,608,192,2006,51200
275000,4,3,720,160,1987,14900
542000,4,,511,179,,26000
360000,3,1,791,110,1967,15800
160000,3,1,816,107,1969,11500
260000,3,2,303,121,2011,23600
1865000,5,2,809,343,1954,7100
515000,3,7,691,131,1978,10500
1570000,3,2,293,257,2003,3800
840000,4,2,645,208,1955,9400
590000,3,2,973,157,,15600
505000,4,2,627,190,1990,17100
495000,4,2,680,133,1986,22800
671000,4,3,608,258,2008,19800
560000,4,2,608,245,2003,23100
620000,3,4,20037,150,2004,29100
452000,3,1,714,128,1988,21700
775000,4,3,15027,226,2008,28800
425000,4,2,567,154,,23200
450000,4,2,515,121,,15200
752000,4,3,688,225,2011,37200
500000,4,2,448,271,2010,22100
1210000,4,2,390,226,1958,2800
435000,4,2,357,175,,22700
388000,3,3,683,102,1974,21100
660000,5,2,814,170,1986,12500
430000,3,1,688,79,1976,12000
540000,3,1,342,123,1952,9000
315000,3,2,520,126,1992,18200
739000,4,2,760,257,,25700
1210000,5,6,794,246,1979,9000
765000,4,4,3430,273,2003,28200
1050000,4,3,724,213,1975,12900
581000,3,2,758,105,1977,6400
810000,4,2,375,276,2015,39100
549000,4,2,647,172,1984,34900
535500,4,1,700,120,1985,21300
375000,4,1,716,145,1984,13300
700000,5,2,543,200,2011,24100
370000,3,2,487,172,2005,36700
490000,4,2,530,191,2003,21700
297500,3,2,330,185,,15600
521000,3,2,2215,160,1971,24000
1370288,5,2,729,318,2009,8100
462000,3,,364,119,1940,12500
810000,4,3,2084,191,1955,21700
1075000,3,1,818,453,1963,4400
280000,4,1,729,157,1988,44100
950000,4,2,960,230,1987,21300
228000,3,1,728,99,1953,31500
404000,3,2,416,150,2010,20500
489000,4,2,702,126,1991,16600
450000,3,1,809,146,1969,20300
460000,3,,728,179,1984,9500
435000,4,4,399,157,2014,13800
570000,4,2,640,201,2004,19300
2100000,4,4,656,267,1920,13200
710000,4,1,3303,167,1912,20800
635000,4,3,1200,203,,19600
718880,3,2,792,153,1981,6300
595000,4,2,521,280,2008,15100
200000,4,,466,175,2013,22300
475000,3,2,760,121,1994,20600
488000,4,1,341,133,1973,11200
375000,4,3,736,147,1990,24100
385000,3,2,390,134,2013,42200
400000,4,2,544,189,2006,35500
615000,4,2,716,276,2008,27100
380000,2,,1013,105,1948,23400
779000,4,4,1095,242,2004,26500
265000,3,2,280,99,2004,14800
2425000,4,2,736,334,2011,11300
950000,3,2,253,190,2002,3300
167000,4,2,340,173,2015,26200
300000,3,1,824,138,1992,47200
590000,4,2,618,146,2003,16000
582500,3,2,448,143,1962,6500
330000,4,2,808,135,1992,27600
1100000,4,12,10040,323,2000,27500
320000,3,5,810,170,1966,33000
865000,4,2,2001,282,2009,18500
450000,4,2,524,189,2002,20500
470000,4,2,519,183,1995,27200
680000,3,1,728,201,1970,16000
765000,4,2,764,219,1985,14000
720000,3,2,643,196,2002,6400
375000,3,2,340,125,2012,28100
480000,4,2,451,150,2005,23600
612500,4,2,575,269,2006,15200
687000,4,2,662,271,2000,17700
442000,3,1,756,130,1974,11000
845000,4,4,10637,228,,29000
475000,3,2,684,204,1984,11600
695000,4,2,2804,240,2000,26000
300000,4,2,699,196,1994,39300
259000,3,1,615,106,1995,34600
920000,4,2,540,206,2000,11000
1495000,4,2,4000,375,2013,21200
326000,4,2,360,140,,32300
425000,4,2,619,189,2007,15500
885000,2,,506,150,1938,4200
500000,4,2,2183,166,1993,28100
360000,4,2,451,168,2014,51000
312000,3,1,450,103,1999,28500
450000,3,1,312,138,,17300
475000,3,,420,168,2008,10400
785000,4,2,655,244,2008,16500
510000,4,2,586,232,2012,50900
410000,5,4,510,168,1995,12000
490000,4,2,459,193,,14300
835000,5,14,1518,300,1996,15500
730000,5,2,826,232,1988,7400
710000,4,2,551,237,2012,28500
460000,4,2,508,190,2007,22700
430000,2,1,228,89,1992,5300
597000,4,2,558,164,2005,16300
1350000,4,2,663,252,1996,7600
362000,4,2,619,144,2003,33000
2245000,5,3,980,432,2002,9600
430000,4,2,745,204,1996,16700
530000,5,2,762,212,1989,16500
255000,3,1,683,140,1974,14500
1160000,3,2,527,107,,16100
740500,4,,616,233,,14400
350000,3,3,810,140,1989,56500
1250000,4,2,767,392,2007,13100
405000,3,2,510,163,1998,27100
829000,4,7,12318,239,1976,33500
1525000,4,2,404,255,2004,11700
525000,2,,2025,100,1952,14000
1000000,3,1,528,132,1960,13600
380000,3,2,523,124,,19800
415000,4,,2427,165,2004,45900
465000,2,1,450,149,1997,13200
700000,4,2,350,219,1998,5800
145000,3,2,203,112,2015,32600
360000,3,2,655,105,1965,18200
310000,3,,654,65,1954,32800
485000,4,2,860,137,1993,16800
590000,4,2,683,229,1998,20100
645000,4,3,640,260,2005,19800
350000,5,2,576,175,,19200
322000,3,1,599,108,1995,34900
900000,4,2,732,277,1979,12900
505000,3,1,688,124,1980,21900
595000,4,2,611,249,,22300
510000,3,2,201,163,2008,22400
600000,4,2,845,212,1990,25300
560000,4,,2002,217,2010,35300
785000,3,2,378,110,1937,3600
535000,4,2,2306,164,1970,21900
660000,4,2,20001,158,,38900
767500,4,1,1012,142,1980,4200
260000,3,2,343,115,2011,43300
477000,4,2,616,151,1999,27400
385000,4,2,614,143,1999,17600
320000,3,2,683,99,1974,37600
375000,3,2,1012,99,1992,18400
705000,4,2,1011,142,1969,19300
370000,4,2,600,191,2004,47400
392500,3,1,688,112,1987,10500
285000,3,2,311,106,2012,31900
362000,3,1,709,107,1975,13000
405000,4,2,391,157,2010,24200
270000,3,,683,123,1978,40400
580000,4,2,576,234,2008,24200
329000,3,1,590,92,1991,17700
545000,5,2,727,200,1990,14300
460000,4,1,718,181,1986,18200
610000,5,2,721,201,1980,6200
755000,4,3,700,253,2009,28100
1049000,4,6,727,289,1985,14500
550000,4,4,415,177,2015,40400
575000,5,1,733,202,1980,15300
479000,5,3,627,167,1992,19700
620001,4,2,1001,219,1998,20700
529000,4,2,443,118,1998,26200
350000,3,2,827,136,1986,23600
1355000,4,,808,199,1980,6200
559900,3,,450,178,2015,7700
388000,3,,434,161,2013,33100
387000,4,2,540,140,2002,32700
578000,4,2,769,182,1972,13900
735000,4,4,1925,202,1970,17300
591000,4,2,480,209,2011,28000
403000,4,2,626,148,2010,35100
470000,4,,827,155,1989,19000
555000,4,2,596,196,2001,8800
655000,4,8,4439,245,2006,29600
372115,3,1,464,88,1987,21500
1400000,5,2,707,291,,7200
1505000,5,7,961,327,1990,9200
390000,4,2,690,162,1996,15000
840000,4,2,11997,219,1995,28600
840000,3,2,784,225,,12000
800000,4,3,1000,244,2003,26800
425000,3,2,728,146,1973,9500
417000,3,2,944,125,1984,23300
1110000,3,1,1405,171,1963,9000
307000,3,2,448,160,2008,32500
535000,4,2,675,152,1999,22700
440000,4,2,519,187,2009,37600
500000,4,2,723,167,,11000
